id,article_id,conversation_id,turn_id,"speaker","text","person_id_1","person_id_2",Emotion,EmotionalPolarity,Empathy,SelfDisclosure
11164,297,474,9,"Person 2","I'm sorry to hear that. We're they DOA or did they receive treatment at a hospital?","p035","p030",2.3333,2,1.3333,1.6667
11165,297,474,10,"Person 1","DOA. She died along with her cousin and another friend. The other driver had a heart attack and ran the red light.","p035","p030",2.3333,2,2.6667,3.6667
11166,297,474,11,"Person 2","My goodness. What a tragedy. My condolences.","p035","p030",3.3333,2,3,2
11167,297,474,12,"Person 1","Thank you. I get why people are not emphatic for everything. We're overloaded with news.","p035","p030",2.3333,1.3333,2,2.3333
11168,297,474,13,"Person 2","Not only that, but when one is totally helpless to affect a more positive outcome the empathy can often seem misplaced or disingenuous.","p035","p030",2,2,2.3333,2
11169,297,474,14,"Person 1","True. I do wish people valued life more.","p035","p030",2.6667,0,2.6667,2
11170,297,474,15,"Person 2","People, especially people in developed nations often take it for granted because they don't realize how quickly it can be taken away.","p035","p030",3,2,2.3333,1.6667
11171,297,474,16,"Person 1","These articles have been making me do some soul searching. It was nice talking with you! bye.","p035","p030",2.6667,0.6667,2.3333,2.3333
11172,297,474,17,"Person 2","Back at you, but I think we're only up to nine. bye","p035","p030",1.6667,0.6667,1.6667,1.6667
11173,297,475,0,"Person 1","What a tragedy!","p054","p062",4,2,4.3333,2
11174,297,475,1,"Person 2","Yes, it seems like it would be terrifying to be in a train derailment.","p054","p062",3.6667,2,3.6667,2
11175,297,475,2,"Person 1","Yes no doubt. And I feel terrible for the victims' families","p054","p062",3.6667,2,5,2.6667
11176,297,475,3,"Person 2","For sure.  I always think of trains as very safe modes of transportation.  It would be shocking to hear a loved one died on a train.","p054","p062",3.3333,1.6667,3.6667,2.3333
11177,297,475,4,"Person 1","I know, theyre regarded as being so safe and then somethig like the happens unexpectedly.","p054","p062",2.6667,1.6667,3.3333,2
11178,297,475,5,"Person 2","I'm always puzzled about how derailments can occur.  Do the trains go too fast or are the tracks damaged or something?  I never understand it.","p054","p062",2.6667,1.3333,1.6667,2.6667
11179,297,475,6,"Person 1","I would think that the tracks would be better maintained. But I guess you cant plan for every possible problem","p054","p062",2.3333,1,1.3333,2
11180,297,475,7,"Person 2","Have you ever been on a long train ride?  I've only ever been on subways and light rail.","p054","p062",1.6667,1,1,2
11181,297,475,8,"Person 1","I have not. Just subways for me. They scare me more than a train would.","p054","p062",3,1.6667,1.3333,3
11182,297,475,9,"Person 2","haha! What it is about the subway that scares you?  Being underground?","p054","p062",3,1.6667,1,1.3333
11183,297,475,10,"Person 1","Yes I think the underground aspect gives me a bit of claustrophobia. My city doesnt have subways so it isnt something Im accustomed to.","p054","p062",3,1.3333,1.6667,3
11184,297,475,11,"Person 2","Gotcha.  I can definitely see that.  They're also usually very dark and often extremely crowded.  I rode one to work for a few years.  Wasn't the best part of my day.","p054","p062",2.6667,1.3333,2,2.6667
11185,297,475,12,"Person 1","Since trains appear so safe, I would say the victims of this crash were not even expecting anything to go wrong.","p054","p062",2.3333,1.3333,3.3333,1.6667
11186,297,475,13,"Person 2","Yeah, I'm sure it was totally out of the blue.  Even though planes are safe, I think you always have in the back of your mind that at any time something could go terrible wrong in the air.  But a train?  It's gotta be unexpected.","p054","p062",2.6667,2,4,2
11187,297,475,14,"Person 1","Very much so. I hope they were able to work out whatever issues led to this crash.","p054","p062",2.3333,0.6667,2,1.6667
11188,297,475,15,"Person 2","Yeah, I'm sure they do a thorough evaluation and fix whatever was wrong.  Europe uses trains a lot more than we do, I think.  They can't afford to let things get into disrepair.","p054","p062",2,1.3333,1.6667,2
11189,297,475,16,"Person 1","It is a tragedy for sure","p054","p062",2.6667,1.6667,3.6667,1.6667
11190,297,475,17,"Person 2","Let's hope it doesn't happen too frequently in the future.","p054","p062",2.6667,1,1.6667,1.6667
11191,297,475,18,"Person 1","it was great chatting with you today","p054","p062",2.3333,0.3333,1,1.3333
11192,297,475,19,"Person 2","Yes, nice chatting with you too.","p054","p062",2.3333,0,1,1.3333
11193,297,475,20,"Person 1","goodbye","p054","p062",1.3333,0.6667,1,1
11194,297,475,21,"Person 2","goodbye","p054","p062",1.3333,0.6667,1,1
11195,53,476,0,"Person 1","Hi there, how are you today?","p011","p068",2,1,0.6667,1.3333
11196,53,476,1,"Person 2","im doing great! what did you think about what we read?","p011","p068",2.6667,0,0.6667,2
11197,53,476,2,"Person 1","I think it's really sad. People just don't try very hard to not waste food. Don't you think?","p011","p068",3,2,3,2.3333
11198,53,476,3,"Person 2","yeah i think alot of people dont really think about it","p011","p068",2.3333,1,2,2
11199,53,476,4,"Person 1","I know that I'm guilty sometimes of wasting food. How about you?","p011","p068",2.3333,1.6667,3,2
11200,53,476,5,"Person 2","same here it was only recently i found out the difference between expiration and use by date","p011","p068",1.6667,1.6667,2.6667,3
11201,53,476,6,"Person 1","Do you ever shop at CostCo or BJ's?","p011","p068",1.3333,1,1,1
11202,53,476,7,"Person 2","no im a walmart and aldi type of person","p011","p068",1.6667,0.6667,1,3
11203,53,476,8,"Person 1","I love Aldi's. Lidl too. We just got a few around where I live.","p011","p068",2.6667,0,1.6667,3
11204,53,476,9,"Person 2","oh i have been wanting to shop at a lidl ive heard great things!","p011","p068",2.6667,0.3333,1,2.6667
11205,53,476,10,"Person 1","I sometimes buy too much food at CostCo because it's \"such a great deal\". Then I throw away much more than I want to.","p011","p068",2.6667,1.3333,3.3333,2.6667
11206,53,476,11,"Person 2","yeah i am guilty when theres a sale and then end up not using it before it goes bad","p011","p068",2.6667,1.6667,3,2.3333
11207,53,476,12,"Person 1","I can't believe some of the statistics from that article though. It's shocking that so many people don't think it's a problem.","p011","p068",3.3333,2,3,2
11208,53,476,13,"Person 2","ive seen more ads on tv maybe that will bring more awareness","p011","p068",2.3333,0.6667,3.3333,1.6667
11209,53,476,14,"Person 1","Really? I haven't seen any yet. That would be great if it does.  There's a company, I forget the name but a friend of mine gets her food from them, that sells food that is slightly out of date but is still highly edible.","p011","p068",2.3333,1,2.6667,2.3333
11210,53,476,15,"Person 2","theres also one that sells people the not perfect produce from stores","p011","p068",2,1.3333,2.6667,1.6667
11211,53,476,16,"Person 1","Maybe that's the same one. I need to talk to her about it.","p011","p068",1.6667,1,2,1.6667
11212,53,476,17,"Person 2","oh okay that is a great service you get them cheaper and less waste","p011","p068",2.3333,0.3333,2.6667,1.6667
11213,53,476,18,"Person 1","Do you use it?","p011","p068",1.3333,1.3333,1,1
11214,53,476,19,"Person 2","no but ive seen youtubers use it alot","p011","p068",1.3333,1,1.3333,1.6667
11215,53,476,20,"Person 1","I hope that reading this article will get me to buy less produce at CostCo even when it's on sale.","p011","p068",2.3333,0.3333,2.3333,2
11216,53,476,21,"Person 2","yeah or try and freeze some maybe","p011","p068",2,1,3,1.6667
11217,53,476,22,"Person 1","If I had a bigger freezer I would do that. I might just try and get two fruits at a time.","p011","p068",1.6667,1,2.6667,2.3333
11218,53,476,23,"Person 2","yeah great idea would save you by not paying for things you wont eat","p011","p068",2.3333,0.3333,3,1.6667
11219,53,476,24,"Person 1","I could always just go to a local supermarket if I really wanted a fruit and not waste so much, you know?","p011","p068",1.6667,1.3333,2,1.6667
11220,53,476,25,"Person 2","yes i agree. its been nice chatting!","p011","p068",2.3333,0,1.3333,1.6667
11221,53,476,26,"Person 1","I didn't know that there were YouTubers that talked about this a lot. Do you watch many food channels?","p011","p068",1.6667,1,1.6667,1.6667
11222,53,476,27,"Person 2","yes some just for recipe ideas","p011","p068",1.6667,1,1.6667,1.3333
11223,53,476,28,"Person 1","One last thing. Do you think the article will make you talk about this with others more?","p011","p068",2,1.3333,0.6667,1.3333
11224,53,476,29,"Person 2","i think so i want to inform people of what a problem this is","p011","p068",2,1.3333,3,2
11225,53,476,30,"Person 1","Me too. Great chat. bye","p011","p068",2.3333,0.3333,2.3333,1.3333
11226,53,476,31,"Person 2","bye!","p011","p068",2,1,1,1
11227,53,477,0,"Person 1","ahoy, what did you think about the article?","p022","p064",1.6667,1,0.3333,1
11228,53,477,1,"Person 2","Hello, I do not find it shocking, when I go grocery shopping I find it kind of insane with how much food people have in their carts like no way they can eat it all","p022","p064",3,1.6667,1.3333,2.6667
11229,53,477,2,"Person 1","I agree, i am guilty of it myself to be honest","p022","p064",2.6667,2,1.6667,2.6667
11230,53,477,3,"Person 2","I am pretty good with sticking to my recipes and my list but I have a problem with produce since it seems to go bad a lot of the time before we have time to eat it","p022","p064",2,1,2,2.6667
11231,53,477,4,"Person 1","Do you just throw it away then?","p022","p064",1.3333,1.3333,0.6667,1
11232,53,477,5,"Person 2","I try to cut off the bad pieces but sometimes its not salvageable","p022","p064",1.3333,1.6667,2,2.3333
11233,53,477,6,"Person 1","Nice, i usually just turn it into a shake of some sort!","p022","p064",2,0,1.3333,2.3333
11234,53,477,7,"Person 2","Thats a good idea, my neighbor has a little compost that she uses for a garden which is cool. What type of food do you waste the most of","p022","p064",2,0,1.3333,2.3333
11235,53,477,8,"Person 1","Vegetables and rice","p022","p064",1.3333,1,1.3333,1
11236,53,477,9,"Person 2","Yea I have a problem with wasting pasta, i guess people need to be more conscious of when they think they are making too much of something","p022","p064",2.3333,1.6667,2,2.3333
11237,53,477,10,"Person 1","True! What kind of food do you cook the most?","p022","p064",2,1,0.6667,1.3333
11238,53,477,11,"Person 2","I try to switch it up but I make steak, fish, quesadillas, chili, grilled chicken and then have to make a separate meal for my picky eaters","p022","p064",1.6667,1,1,3
11239,53,477,12,"Person 1","That sounds delicious. I wish i knew how to make that","p022","p064",2,0,0.6667,2
11240,53,477,13,"Person 2","Which thing? What do you usually cook","p022","p064",1.3333,1,1,1.3333
11241,53,477,14,"Person 1","I usually just eat rice with some eggs. That's it","p022","p064",1.3333,1,0.6667,2
11242,53,477,15,"Person 2","For real? Learning how to cook is a very valuable tool, how old are you?","p022","p064",3,1,0.6667,1.6667
11243,53,477,16,"Person 1","I am 40 years old unfortunately","p022","p064",2.3333,2,0.6667,2.3333
11244,53,477,17,"Person 2","I am 30, my boyfriend in college was a chef though so maybe i got a head start in the culinary world","p022","p064",1.6667,0,1,3.3333
11245,53,477,18,"Person 1","That's awesome. It was nice talking to you! bye","p022","p064",2.3333,0,0.6667,1.6667
11246,53,477,19,"Person 2","bye","p022","p064",1.3333,1,0.6667,1
11247,53,478,0,"Person 1","The amount of food that the US wastes is beyond comprehension.   Your thoughts?","p010","p019",3,2,4,2.3333
11248,53,478,1,"Person 2","I agree! It's insane... But I definitly do it myself and it's something I need to work on","p010","p019",2.6667,1.3333,4,2.6667
